hip,ra_deg,dec_deg,hp_mag
414,1.262247617452502,-59.82810463451698,8.7954
415,1.2637979667616128,9.280028047139282,9.0345
416,1.2644010449480336,1.0378284257427235,8.9812
417,1.2658188748487085,-0.5029054941908759,6.4798
418,1.275552373545638,61.31396450710933,5.7814
419,1.2787113534307801,-42.56781673435299,9.1121
420,1.2816677640874534,-52.151423363811084,7.6563
422,1.2867583107506964,67.84002105889456,7.5643
423,1.2885883837849679,30.329114709739578,7.8705
424,1.290753161574421,45.2290789487418,6.7214
425,1.2904782277764275,-62.84527091072692,8.262
426,1.291743943112073,30.331311790889522,9.5468
427,1.2914389863256146,-43.85083350465076,8.9004
428,1.2923367309764933,45.78693444155925,9.9952
429,1.2923264635728047,2.3973105963926136,8.8273
430,1.292942857298384,-32.468511465814885,7.27
431,1.3019853115986064,36.303681129276036,8.2011
432,1.3041786054975233,35.57110321680536,6.9403
433,1.3119092614666377,3.007397964597372,9.6425
434,1.3134887571387868,-27.271608394583097,9.1658
435,1.313575331061631,-49.142214697882494,9.4164
436,1.32445335306138,-67.83122665521257,8.6045
437,1.3245131526664577,48.47719523025268,8.4654
438,1.3268661184437216,-1.7941212962665531,8.115
439,1.3345555443698984,-37.351680994006394,8.6181
440,1.3327690791534144,68.88440928416331,7.0837
441,1.3329672136885484,-38.857231162834104,7.0931
442,1.333462317978477,-21.315302672828217,8.3696
443,1.333940674712054,-5.707832380977229,4.7803
444,1.3366023673380678,-59.814486917416986,8.9482
445,1.3401218178904384,-56.95562042887422,7.4839
446,1.3422986163344333,-79.25391271127873,7.8761
447,1.3419000611625624,8.787953666893467,8.3958
448,1.342712612718883,3.606107044162719,7.0756
449,1.3447404937023453,-33.49941412669909,9.3116
450,1.3499483076375178,28.543751514549108,9.1522
451,1.351162399475822,16.329077128246396,8.7366
452,1.3556594707252905,21.569402619582238,10.0333
453,1.356119739181275,-3.8515954524446605,7.7528
454,1.3600445631032787,-14.422091975618697,7.5557
455,1.3647469136715866,76.29156241886709,12.1527
456,1.365432159735407,-37.30254153226759,7.9465
457,1.3667883565660597,-42.88738395604636,7.4864
458,1.3676257171949098,-7.6653282380460945,7.1053
459,1.3681331973732127,-61.225664629121326,8.9574
460,1.3697648723117644,22.224674728666056,9.2698
461,1.3710679444956524,34.105655991259006,7.9647
462,1.3796179415709597,-9.617297103580853,7.2311
